NOMREG	NOMDEP	DATEAPPELLATION	FERME	ANNREOUV	ANNEXE	NOM DU MUSEE	ADR	CP	VILLE	SITWEB	FERMETURE ANNUELLE	PERIODE OUVERTURE	JOURS NOCTURNES
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI			Musée du Parlement de Provence et du Vieil Aix	"Hôtel Estienne-de-Saint-Jean 17, Rue Gaston de Saporta"	13100	AIX-EN-PROVENCE	www.mairie-aixenprovence.fr/Musee-du-Vieil-Aix	Jours fériés	"Ouvert du mercredi au lundi de 13h30 à 17h du 16 octobre au 15 avril, de 13h30 à 17h et du 16 avril au 15 octobre de 10h à 12h30 et de 13h30 à 18h"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON	4 Mars 2006		Musée Granet	Place Saint-Jean de Malte	13100	AIX-EN-PROVENCE	www.museegranet-aixenprovence.fr	"1er janvier, 1er mai, 25 décembre"	"Ouvert hors expo du mardi au dimanche de 12h à 18h d’octobre à mai, de 11h à 19h de juin à septembre Tous les jours de 9h à 19h, les jeudi de 12h à 23h + le samedi jusqu’à 20h en août et septembre"	jeudi de 12h à 23h
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	Inconnue		Musée Paul Arbaud	2 bis rue du Quatre-Septembre	13100	AIX-EN-PROVENCE	www.academiedaix.org		Ouvert du mardi au samedi de 14h à 17h. Visite de groupe de préférence le matin sur rdv	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	06/01/2002	NON			Muséum d'Histoire Naturelle	"6, Rue Espariat"	13100	AIX-EN-PROVENCE	www.museum-aix-en-provence.org	"1er janvier, 1er mai,  25 décembre"	Ouvert tous les jours de 10h à 12h et de 13h à 17h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée du Pavillon de Vendôme	"13, Rue de la Molle"	13100	AIX-EN-PROVENCE	www.mairie-aixenprovence.fr/Pavillon-Vendome ou www.museum-aix-en-provence.org	"Janvier - 1er mai, 25 et 26 décembre"	Ouvert du 15 mars au 15 octobre du mercredi au lundi de 10h à 12h30 et de 13h30 à 18h et du 16 octobre au 14 avril de 13h30 à 17h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée- Atelier de Paul Cézanne	"9, Avenue Paul Cézanne"	13090	AIX-EN-PROVENCE	www.atelier-cezanne.com	"1er janvier, 1er mai, 25 décembre"	Ouvert de lundi à dimanche de 10h à 12h et de 14h à 17h jusqu'à 18h de juin à septembre	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée des Tapisseries	Ancien Palais de l'Archevêché Place des Martyrs-de-la-Résistance	13100	AIX-EN-PROVENCE		"Janvier, 1er mai, 25 décembre"	Ouvert du 15 mars au 15 octobre de 10h à 12h30 et de 13h30 à 18h et du 16 octobre au 14 avril de 13h30  à 17h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	2014		Muséon Arlaten	"29, Rue de la République"	13200	ARLES	www.museonarlaten.fr	"1er janvier, 1er mai, 1er novembre, 25 décembre"	"Ouvert en septembre, avril et mai de 9h30 à 12h et de 14h à 17h30 d'octobre à mars de 9h30 à 12h et de 14h à 16h30 de juin à août de 9h30 à 12h30 et de 14h à 18h"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	2014		Musée Camarguais	Mas du Pont de Rousty	13200	ARLES	www.parc-camargue.fr	"1er janvier, 1er mai, 25 décembre"	Ouvert d'octobre à mars du mercredi au lundi de 10h à 12h30 et de 13h à 17h et d'avril à septembre de 9h à 12h30 et de 13h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Réattu	"10, Rue du Grand Prieuré"	13200	ARLES	www.museereattu.arles.fr	"1er janvier, 1er mai, 1er novembre, 25 décembre"	Ouvert du mardi au dimanche de juillet à septembre de 10h à 19h et d'octobre à juin de 10h à 12h30 et de 14h à 18h30	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Départemental de l'Arles Antique	Presqu'île du Cirque Romain B.P. 205	13635	ARLES Cédex	www.arles-antiques.cg13.fr		Ouvert du mercredi au lundi de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	21/01/2011	OUI	7 mai 2014		Musée de la Légion Etrangère	Quartier Vienot - DHPLE B.P. 21355	13784	AUBAGNE Cedex	http://samle.legion-etrangere.com		"Ouvert du 1er octobre au 31 mai, les mercredi, samedi et dimanche de 10h à 12h et de 14h à 18h, du 1er juin au 30 septembre  mardi, mercredi vendredi samedi dimanche de 10h à 12h et de 15h à 19h"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Municipal Méditerranéen de Cassis A.T.P.	Rue Xavier-D'Authier	13260	CASSIS	Site de la ville - www.cassis.fr		Ouvert d'octobre à mai du mercredi au samedi de 10h à 12h30 et de 14h30 à 17h30 et de juin à septembre du mercredi au samedi de 10h à 12h30 et de 14h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Alphonse Daudet	Avenue des Moulins	13390	FONTVIEILLE	Site de la ville - www.fontvieille.provence.com	Janvier	Ouvert de 9h à 18h tous les jours du 1er février au 31 décembre	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI			Musée Archéologique d'Istres René Beaucaire	"4, Place José Coto"	13800	ISTRES	www.ouestprovence.fr	"1er mai, 1er janvier, 25 décembre"	Ouvert du lundi au samedi du 1er avril au 30 septembre de 14h à 18h et du 1er octobre au 31 mars de 14h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Ciotaden	"1, Quai Ganteaume"	13600	LA CIOTAT	www.museeciotaden.org		"Ouvert du mercredi au lundi de septembre à juin de 15h à 18h et en  juillet-août de 16h à 19h, pour les jours fériés se renseigner"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Folklorique du Vieux Lambesc	"2, rue du Jas"	13410	LAMBESC	www.museelambesc.free.fr		Ouvert le samedi de 10h à 12h et le dimanche de 15h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée d'Histoire et d'Archéologie des Baux-de-Provence	Ilot Post Tenebra Lux	13520	LES BAUX DE PROVENCE			Ouvert en juillet et tous les mercredis	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Fondation Louis Jou	Grand-Rue Frédéric Mistral Le Village	13520	LES-BAUX-DE-PROVENCE	http://fondationlouisjou.pagesperso-orange.fr/LouisJou.html	Fermé de mi-décembre à fin janvier	"Ouvert sur rendez-vous téléphonique ou en fonction des horaires affichés du jeudi au dimanche de 11h à 17h30 de fin janvier à mars, d'avril à octobre de 11h à 13h et de 13h30 à 18h, de novembre à mi-décembre de 11h à 17h30"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Frédéric Mistral	"11, avenue Lamartine"	13910	MAILLANE	www.maillane.fr/tourisme/musee.php	"1er janvier, 1er et 8 mai, Ascencion, 15 août, 1er et 11 novembre, 25 décembre"	"Ouvert du mardi au dimanche d'avril à septembre de 9h30 à 11h30 et de 13h à 18h et d'octobre à mars de 10h à 11h30 et de 13h à 16h30. En hiver visites sur rdv, sauf pendant le W-E et les vacances scolaires"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	2013		Musée de la Mode	"11 , Rue La Canebière"	13001	MARSEILLE	Site de la ville - www.mairie-marseille.fr - http://www.espacemodemediterranee.com/	Jours fériés	Ouvert du mardi au dimanche de 11h à 18h de juin à septembre et de 10h à 17h d'octobre à mai	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE		NON	Juin 2013		Musée des Civilisations de l'Europe et de la Méditerranée	7 Promenade Robert Laffont	13002	MARSEILLE	http://www.mucem.org		"Ouvert du mercredi au lundi de 11h à 18h du 1er novembre au 30 avril, de 11h à 19h du 1er septembre au 31 octobre, du 2 mai au 4 juillet et de 9h à 20h du 5 juillet au 31 août"	Vendredi jusqu'à 22h du 2 mai au 31 octobre
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	14 Juin 2013		Musée Borély	"134, Avenue Clot-Bey Château Borély"	13008	MARSEILLE	www.marseille.fr/siteculture/les-lieux-culturels/musees/musee-borely	"1er janvier, 1er mai, 1er novembre, 25 et 26 décembre"	Ouvert du mardi au dimanche de 10h à 18h et les lundis de Pâques et de Pentecôte	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée des Docks Romains	"10, Place Vivaux"	13002	MARSEILLE	Site de la ville	"1er janvier, 1er mai, 1er novembre et 2­5 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	12 septembre 2013		Musée d'Histoire de Marseille	Centre Bourse Square Belsunce	13001	MARSEILLE	www.mairie-marseille.fr	"1er janvier, 1er mai, 1er novembre, 25 décembre ainsi que le 26 décembre"	Ouvert du mardi au dimanche  de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	Pas d'info		Cabinet des Monnaies et Médailles de Marseille	"10, Rue Clovis Hugues Archives Municipales Palais des Beaux-Arts"	13001	MARSEILLE	www.marseille.fr/siteculture/jsp/site/Portal.jsp?page_id=52		Ouvert du mardi au vendredi de 9h à 12h et de 13h à 17h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée d'Archéologie Méditerranéenne	"Centre de la Charité 2, rue de la Charité"	13002	MARSEILLE	Site de la ville	"1er janvier, 1ermai, 1ernovembre, 25 décembre"	Ouvert du mardi au dimanche  de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			"Musée d'Arts Africains, Océaniens, Amérindiens"	"Centre de la Vieille Charité 2, rue de la Charité"	13002	MARSEILLE	www.mairie-marseille.fr/vivre/culture/musees.htm	"1er janvier, 1er mai, 1er novembre et 2­5 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	06/01/2002	OUI	2013		Musée des Beaux-Arts de Marseille	Palais Longchamp Aile gauche	13004	MARSEILLE	www.marseille.fr	"1er janvier, 1er mai, 1er novembre, 25 et 26 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI			Musée de la Faïence	"Château Pastré  157, Avenue de Montredon"	13008	MARSEILLE	Site de la ville - musée Borély	Jours fériés	Ouvert du 1er octobre au 31 mai du mardi au dimanche de 10h à 17h et du 1er juin au 30 septembre du mardi au dimanche de 11h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée d'Art Contemporain - Galeries Contemporaines	"69, avenue d'Haïfa"	13000	MARSEILLE	www.mairie-marseille.fr/vivre/culture/musees.htm	"1er janvier, 1er mai, 1er novembre, 25 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	06/01/2002	NON			Muséum d'Histoire Naturelle	Palais Longchamp	13004	MARSEILLE	www.museum-marseille.org	"1erjanvier, 1er mai, 14 juillet, 15 août, 25 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI			Musée du Vieux Marseille	"2, Rue de la Prison"	13002	MARSEILLE	www.mairie-marseille.fr/vivre/culture/musees.htm			
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Grobet-Labadié	"140, Boulevard Longchamp"	13001	MARSEILLE	www.marseille.fr	"1er janvier, 1er mai, 1er novembre et 2­5 décembre"	"Ouvert du 1er octobre au 31 mai du mardi au dimanche de 10h à 17h, et du 1er juin au 30 septembre du mardi au dimanche de 11h à 18h"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	20 février 2013		Musée Cantini	"19, Rue Grignan"	13006	MARSEILLE	www.mairie-marseille.fr/vivre/culture/musees/cantini.htm	"1er janvier, 1er mai, 1er novembre, 25 décembre"	Ouvert du mardi au dimanche de 10h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Ziem	Boulevard du 14 Juillet	13500	MARTIGUES	www-martigues.fr	"1er janvier, 1er mai, 1er novembre, 25 décembre"	"Ouvert du 1er septembre au 30 juin du mercredi au dimanche de 14h30 à 18h30, en juillet-août du mercredi au lundi de 10h à 12h et de 14h30 à 18h30. Pour les groupes tous les jours sur réservation."	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	21/03/2011	NON		Musée de la Légion Etrangère d'Aubagne	Musée de l'Uniforme - Musée de la Légion Etrangère	"Domaine ""Capitaine-Danjou Chemin Pallière"	13114	PUYLOUBIER			Ouvert tous les jours de 10h à 12h et de 14h à 17h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Suffren et du Vieux Saint-Cannat	Espace Suffren 3 Avenue Pasteur	13760	SAINT-CANNAT	http://www.saint-cannat.fr/institutions-culturelles/espace-suffren.html	Jours fériés	Ouvert  les premiers dimanches de chaque mois de 15h à 18h et de mai à septembre du mardi au vendredi de 15h à 18h sur rendez-vous pour les groupes	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée Municipal Paul Lafran	Montée des Pénitents	13250	SAINT-CHAMAS	www.paullafran.free.fr (site des Amis du musée)	24 et 31 décembre	"Ouvert mardi, jeudi et vendredi de 14h à 17h. Samedi après-midi activités culturelles et mercredi après-midi atelier Boutis. Possibilité d'ouverture les autres jours sur rendez-vous"	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	26/03/2007	OUI	Juin 2014		Musée Estrine	"Hôtel Estrine 8, rue Estrine"	13210	SAINT-REMY-DE-PROVENCE	www.ateliermuseal.net	Fermé pour travaux à partir de fin mai 2012  jusqu'en octobre 2013	Ouvert en 2012 de mars à mai de 10h à 12h30 et de 14h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON	2006		Musée des Alpilles	"1, Place Favier"	13210	SAINT-REMY-DE-PROVENCE	www.musees.mediterannee.org	"1er janvier, 1er mai, 25 décembre"	"Ouvert d'octobre à mai du mardi au samedi  de 13h à 17h30 , de juin à septembredu mardi au dimanche  de 10h à 18h. Ouvert en nocturne tous les mardis de juillet et d'août de 19h à 22h."	Tous les mardis de l'été de 19h à 22h
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	OUI	Pas d'info		Musée Baroncelli	Rue Victor-Hugo	13460	SAINTES-MARIES-DE-LA-MER	http://www.saintesmaries.com/fr/accueil/village/le-musee.html			
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON			Musée de l'Empéri de Salon et de la Crau	Montée du Puech	13300	SALON-DE-PROVENCE	Site de la ville www.salon-de-provence.org - www.visitsalondeprovence.com/fr	Certains jours fériés	Ouvert du mardi au dimanche du 16 avril au 30 septembre de 9h30 à 12h et de 14h à 18h et du 1er octobre au 15 avril de 13h30 à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES DU RHONE	01/02/2003	NON	Mai 2009		Musée de Salon et de la Crau	"Château de l'Empéri 1, Montée du Puech"	13300	SALON-DE-PROVENCE	http://www.visitsalondeprovence.com/fr/quatre_musees.php#guidemusees		Ouvert du mardi au dimanche du 16 avril au 30 septembre de 9h30 à 12h et de 14h à 18h et du 1er octobre au 15 avril de 13h30 à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	HAUTES-ALPES	01/02/2003	OUI	Indéterminée		Musée du Vieux Queyras		05470	AIGUILLES	http://museum.cg05.fr/3939-musee-du-vieux-queyras.htm			
PROVENCE-ALPES-CÔTE D'AZUR	HAUTES-ALPES	01/02/2003	NON			Musée Départemental des Hautes-Alpes	"6, Avenue Maréchal Foch"	05000	GAP	http://museum.cg05.fr ou site du conseil général	"1er ajvier, 1er mai, 25 décembre"	"Ouvert lundi, mercredi au vendredi de 14h à 17h, samedi et dimanche de 14h à 18h du 1er septembre au 30 juin et du 1er juillet au 31 août tous les jours de 10h à 12h et de 14h à 18h y compris les jours fériés"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	OUI	Indéterminée		Musée des tourneurs	Rue Haute	83630	AIGUINES				
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée des Arts et d’Histoire	"103, Rue Carnot"	83230	BORMES-LES-MIMOSAS			"Ouvert du mardi au samedi de 10h à 12h et de 14h30 à 17h30  d'octobre à mai, de 10h à 12h et de 15h30 à 18h30 de juin à septembre, le dimanche de 10h à 12h"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	OUI	Indéterminée		Musée du Pays Brignolais	Place du Palais des Comtes de Provence	83170	BRIGNOLES	www.museebrignolais.com		"Ouverture du mercredi au samedi d'avril à septembre de 9h à 12h et de 14h30 à 18h, dimanche de 9h à 12h et de 15h à 18h et d'octobre à mars de 10h à 12h et de 14h30 à 17h"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	OUI	En cours		Musée de la Société d’Etudes Scientifiques et Achéologiques	"21, allées d'Azémar"	83300	DRAGUIGNAN				
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée Municipal de Draguignan	"9, Rue de la République"	83300	DRAGUIGNAN	Site de la ville - www.ville-draguignan.fr		Ouvert du mardi au samedi de 9h à 12h et de 14h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée des A.T.P. de Moyenne Provence	"Communauté d'Agglomération Dracenoise 15, Rue Roumanille"	83300	DRAGUIGNAN	www.culture-dracenie.com	"1er janvier, 1er mai, 25 décembre"	Ouvert du mardi au samedi de 8h à 12h et de 14h à 18h du 1er octobre au 31 mars et du mardi au samedi du 1er avril au 30 septembre de 8h à 12h et de 14h à 18h et le dimanche et jours fériés de 14h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	29/08/2006	NON			Musée de l'Artillerie	Quartier Bonaparte D. 59 B.P. 400 Avenue de la Grande Armée - D 59	83007	DRAGUIGNAN Cedex	http.//musee.artillerie.asso.fr	Du 15 décembre au 15 janvier	"Ouvert du dimanche au mercredi de 9h à 12h et de 13h30 à 17h30, le jeudi pour les groupes sur demande"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée Archéologique Municipal	Salle du Vieux Fréjus Place Calvini	83600	FREJUS	www.frejus.fr/Musee_Archeologique__155.html	Jours fériés	"Ouvert du 15 avril au 14 octobre du mardi au dimanche de 9h30 à 12h30 et de 14h à 18h, du 15 octobre au 14 avril du mardi au dimanche de 9h30 à 12h30 et de 14h à 17h"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	29/08/2006	NON			Musée des Troupes de Marine	B.P. 94	83608	FREJUS Cedex	www.ville-frejus.fr/hermes/culture/musee.htm	Du 24 décembre au 2 janvier	"Ouvert de du mercredi au lundi juin à septembre de 10h à 12h et de 14h à 18h et d'octobre à mai de 14h à 18h le dimanche et lundi, et du mercredi au vendredi"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON	2012		Musée et site d'Olbia	3204 Route de l'Almanarre	83400	HYERES Cedex	Site de la ville : http://www.ville-hyeres.fr/	1er mai	Ouverture sur réservation de novembre à mars. D'avril à juin et septembre-octobre ouvert le lundi et du mercredi au samedi de 9h30 à 12h et de 14h à 17h30 et en juillet août de 9h30 à 12h et de 15h30 à 19h	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée Jean Aicard	"Villa les Lauriers Roses 705, Avenue du 8 Mai 1945"	83130	LE POUVEREL LA GARDE	Site de la ville de Toulon	"1er janver, lundi de Pâques, 1er & 8 mai, Ascension, lundi de Pentecôte, 14 juillet, Assomption, 1er & 11 novembre et du 24 au 31 décembre"	Ouvert du mardi au samedi de 12h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée Archéologique	Parvis de la Vieille Eglise	83700	SAINT-RAPHAËL	www.musee-saintraphael.com	Jours fériés	Ouvert du mardi au samedi de 9h à 12h et de 14h à 18h	le jeudi en juillet-août jusqu'à 21 h
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée de l'Annonciade	Quai Saint-Raphaël Place Georges Grammont	83990	SAINT-TROPEZ	www.saint-tropez.tv/html/annonciade.html	"Novembre,  1er janvier, 1er et 17 mai, Ascension, Noël"	"Ouvert de décembre à juin du mercredi au lundi de 10h à 12h et de 14h à 18h, de juillet à septembre tous les jours de 10h à 12h et de 14h à 18h, en octobre du mecredi au lundi de 10h à 12h et de 14h à 18h"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON			Musée du Vêtement Provençal (Jean Aicard)	Rue Jules Ferry	83210	SOLLIES-VILLE	www.solliesville.fr	"Pâques, 1er novembre, Noël et jour de l'An"	"Ouvert du mardi au samedi de 10h à 12h et de 14h à 17h30,  visite à 10h, 14h et 16h"	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	06/01/2002	NON		Annexe du Musée National de la Marine de Paris	Musée National de la Marine de Toulon	Place Monsenergue Quai de Norfolk	83000	TOULON	www.musee-marine.fr/toulon	"Janvier, 1er mai, 25 décembre"	Ouvert du mercredi au lundi de 10h à 18h de septembre à juin et tous les jours en juillet-août	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON	15 mai 2009		Musée d'Art	"113, Boulevard du Maréchal Leclerc"	83000	TOULON	Site de la ville		Ouvert du mardi au dimanche de 12h à 18h	
PROVENCE-ALPES-CÔTE D'AZUR	VAR	01/02/2003	NON	21 Juin 2011		Muséum d'Histoire Naturelle de Toulon et du Var	737 Chemin du Jonquet	83200	TOULON	www.museum-toulon.org	Jours fériés	Ouvert du mardi au dimanche de 9h à 17h en hiver et de 9h à 18h en été	
PROVENCE-ALPES-CÔTE D'AZUR	VAUCLUSE	01/02/2003	OUI	?		Musée Municipal d'Archéologie	"14, Place du Postel"	84400	APT	Site OT de la ville	Vacances de Noël et Janvier	"Ouvert du 1er octobre au 31 mai  du mardi au samedi de 10h à 12h et de 14h à 17h30, du 1er juin au 30 septembre le lundi et du mercredi au samedi de 10h à 12h et de 15h à 18h30, le dimanche de 15h à 19h"	
